video_id,Comment_text,duration,publishedAt,channelId,title,description,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,channelTitle,liveBroadcastContent,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,month,year
kEgLG6zw4y4,,,2019-12-15,UC8XBsRz_R8CqweUyHxf6awg,science part 20 for railway ntpc group d ssc cgl chsl mts bank amp all exams,"Science | Part - 20 | For - RAILWAY NTPC, GROUP D, SSC CGL, CHSL, MTS, BANK & ALL EXAMS Pancham Publisher <U+0915><U+0940> E-Book <U+0932><U+0947><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+0928><U+093F><U+091A><U+0947> ...",https://i.ytimg.com/vi/kEgLG6zw4y4/default.jpg,120,90,https://i.ytimg.com/vi/kEgLG6zw4y4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kEgLG6zw4y4/hqdefault.jpg,480,360,SSC MAKER,none,10884,951,20,0,70,12,2019
z5QPpH99O14,,,2019-11-01,UCUg635oGJuHxKO3yNsTegAw,6th class science question paper 2019 20 6th class science question paper 2020 youtech sir,"6th class science question paper 2019-20 | 6th class science question paper 2020 | Youtech sir 6th class science question paper 2019, 6th class science ...",https://i.ytimg.com/vi/z5QPpH99O14/default.jpg,120,90,https://i.ytimg.com/vi/z5QPpH99O14/mqdefault.jpg,320,180,https://i.ytimg.com/vi/z5QPpH99O14/hqdefault.jpg,480,360,Youtech Sir,none,4102,94,21,0,4,11,2019
rDd1pA5BPOU,,,2019-04-08,UCz5HYXsIsrZ0tznSpYfQNjA,std 12 science ncert all new books 2019 20 gujarat board <U+0001F525><U+0001F525>estion paper 2020 youtech sir,"Namskar mitro, aapnu svagat chhe ""Anant Updates"" ma jya tmne nava educational temaj informative videos malse. Aa video #std12 ni all new #books ...",https://i.ytimg.com/vi/rDd1pA5BPOU/default.jpg,120,90,https://i.ytimg.com/vi/rDd1pA5BPOU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rDd1pA5BPOU/hqdefault.jpg,480,360,Anant Education,none,13834,237,16,0,37,4,2019
DDdYN6mcAbc,,,2019-04-08,UCJh-lr0HmBfweuMkNPKS2iQ,pint of science coventry amp warwickshire 20 22 may 2019,With 45 talks taking place in a host of different venues across the Coventry and Warwickshire area over three nights there is plenty to choose from. Talks will be ...,https://i.ytimg.com/vi/DDdYN6mcAbc/default.jpg,120,90,https://i.ytimg.com/vi/DDdYN6mcAbc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DDdYN6mcAbc/hqdefault.jpg,480,360,Coventry University,none,124,2,1,0,0,4,2019
dcKdZnU3VZM,,,2019-08-17,UCiPqI86irKsNnkKI7a7ORGA,science amp tech report 20 hidden features of realme x<U+0001F633><ed><U+00A0><U+00BD><U+0001F525><U+0001F525>estion paper 2020 youtech sir,"in this video i m going to discuss about some hidden features of Realme X.. Realme X hidden features, realme x Hidden, realme hidden, hidden, realme, hidden ...",https://i.ytimg.com/vi/dcKdZnU3VZM/default.jpg,120,90,https://i.ytimg.com/vi/dcKdZnU3VZM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dcKdZnU3VZM/hqdefault.jpg,480,360,AEA Sci&Tech,none,53,7,0,0,3,8,2019
ibzC2ZVnnjg,,,2019-11-04,UCP30TelCo4LEyI5w3_o_r0A,nso science olympiad 2019 20 matter and material,"Hi, Lets Learn with Fun provides a content of CBSE Board /States Board syllabus which makes study easy enjoyable and memorable #nso #scienceolympaid ...",https://i.ytimg.com/vi/ibzC2ZVnnjg/default.jpg,120,90,https://i.ytimg.com/vi/ibzC2ZVnnjg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ibzC2ZVnnjg/hqdefault.jpg,480,360,Lets Learn with Fun#R,none,523,7,2,0,1,11,2019
M9QxA-m40Gc,,,2019-12-23,UCM_IqY3IyvU7dLp0dfZvkVA,science fair 2019 20 shardaba shikshan sankul part 2,SCIENCE FAIR 2019-20 ( SHARDABA SHIKSHAN SANKUL ) www.shardabaschool.in/ www.facebook.com/ShardabaShikshanSankul/,https://i.ytimg.com/vi/M9QxA-m40Gc/default.jpg,120,90,https://i.ytimg.com/vi/M9QxA-m40Gc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/M9QxA-m40Gc/hqdefault.jpg,480,360,Shardaba Vidhyamandir Vastral,none,123,1,0,0,0,12,2019
jN0mUZlEWes,,,2019-07-03,UCQa62GeiTPRxvem0-tsGmXA,activity game for students,"There are lot of ways in which we could cheer the audience. eye, hand and ear coordination is important to play this game. one is supposed to follow the ...",https://i.ytimg.com/vi/jN0mUZlEWes/default.jpg,120,90,https://i.ytimg.com/vi/jN0mUZlEWes/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jN0mUZlEWes/hqdefault.jpg,480,360,PALLIKOODAM AMUTHASURABHI,none,6183,42,2,0,0,7,2019
_5uDATAJfbI,,,2019-11-13,UC3HS6gQ79jjn4xHxogw0HiA,social science syllabus discussion cbse board 2019 20 digraj sir live,"Social Science Syllabus Discussion CBSE Board (2019-20) About Us: Magnet Brains Software Technology Pvt. Ltd. has been developing WordPress themes, ...",https://i.ytimg.com/vi/_5uDATAJfbI/default.jpg,120,90,https://i.ytimg.com/vi/_5uDATAJfbI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_5uDATAJfbI/hqdefault.jpg,480,360,Magnet Brains,none,6733,549,3,0,91,11,2019
YbB1TnrJbl0,,,2019-05-31,UCi07EzoqY_XLbLegWb3YIug,general science from speedy part 20 speedy gk for railway ntpc group d ssc mts amp other exam,"General Science From Speedy Part-20 | Speedy Gk For Railway Ntpc, Group D, SSC MTS & Other Exam Hello Friends, In this video we have to learn ...",https://i.ytimg.com/vi/YbB1TnrJbl0/default.jpg,120,90,https://i.ytimg.com/vi/YbB1TnrJbl0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/YbB1TnrJbl0/hqdefault.jpg,480,360,Target 4 Exam,none,382,20,0,0,13,5,2019
av2COS8_XiM,,,2019-02-20,UCvg2b2wPAQZuFkkD1VWV5Xg,quot structures in c programming quot for it service company recruitment tests,"""Structures in C Programming"" for IT Service Company Recruitment Tests.",https://i.ytimg.com/vi/av2COS8_XiM/default.jpg,120,90,https://i.ytimg.com/vi/av2COS8_XiM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/av2COS8_XiM/hqdefault.jpg,480,360,PlacementSeason,none,1558,47,3,0,0,2,2019
zPG14t2XurY,,,2019-11-20,UCYZQD9lHo89ro7xi8fafOSw,nso class 2 set a 2019 20 national science olympiad solved paper question paper with answer keys,"NSO CLASS-2 SET A 2019-20, National Science Olympiad SOLVED PAPER, question paper with answer keys SOF NSO Previous Year Paper 2019-2020 ...",https://i.ytimg.com/vi/zPG14t2XurY/default.jpg,120,90,https://i.ytimg.com/vi/zPG14t2XurY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zPG14t2XurY/hqdefault.jpg,480,360,Maha Smart Class,none,771,12,0,0,1,11,2019
qUO6Bq_pwxI,,,2019-07-30,UCUI_iKtsIQQRht-GYjLU-Sw,<U+0AB5><U+0ABF><U+0A9C><U+0ACD><U+0A9E><U+0ABE><U+0AA8> <U+0AA8><U+0ABE> imp 20 <U+0AAA><U+0ACD><U+0AB0><U+0AB6><U+0ACD><U+0AA8><U+0ACB> science qna in gujarati like angel academy gandhinagar,Most important science quiz in Gujarati by Maru banas. Namaste Dosto aaj na video ma most imp Gujarati ni bhugol na 50 prashno apya chhe. Join Telegram ...,https://i.ytimg.com/vi/qUO6Bq_pwxI/default.jpg,120,90,https://i.ytimg.com/vi/qUO6Bq_pwxI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qUO6Bq_pwxI/hqdefault.jpg,480,360,Maru Banas,none,680,39,1,0,3,7,2019
DLLHdwOh_RM,,,2019-06-21,UC9Vj_zVykmVBJblbAm1eS4A,hpsc0087 science in 20th century and beyond msc,STS Modules available during the 2019-20 academic year. Other module guides are available in our HPSC Modules 2019-20 playlist ...,https://i.ytimg.com/vi/DLLHdwOh_RM/default.jpg,120,90,https://i.ytimg.com/vi/DLLHdwOh_RM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DLLHdwOh_RM/hqdefault.jpg,480,360,STSUCL,none,30,NA,NA,0,NA,6,2019
SY9WTAd6hZA,,,2019-03-18,UCbvn_UEx1mzENLi1ujtLLJA,mppsc mains science <U+0909><U+0924><U+094D><U+0924><U+0930> <U+0932><U+0947><U+0916><U+0928> 20 words,<U+0928><U+092E><U+0938><U+094D><U+0915><U+093E><U+0930> 9907708855 <U+0935><U+0949><U+091F><U+094D><U+0938><U+090F><U+092A> <U+0915><U+0930><U+0947>.,https://i.ytimg.com/vi/SY9WTAd6hZA/default.jpg,120,90,https://i.ytimg.com/vi/SY9WTAd6hZA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SY9WTAd6hZA/hqdefault.jpg,480,360,GLC IAS,none,1121,73,2,0,18,3,2019
ZNArQWFUeFA,,,2019-05-21,UCav8HNDti1fkFala2qCiIFA,guru jambheshwar university of science amp technology hisar admission notice 2019 20,"GURU JAMBHESHWAR UNIVERSITY OF SCIENCE & TECHNOLOGY, HISAR ADMISSION NOTICE 2019-20.",https://i.ytimg.com/vi/ZNArQWFUeFA/default.jpg,120,90,https://i.ytimg.com/vi/ZNArQWFUeFA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZNArQWFUeFA/hqdefault.jpg,480,360,RG Studio,none,276,6,1,0,8,5,2019
vhS2-1BmjYQ,,,2019-01-28,UC6zHYEnBuH4DYxbPLsbIaVw,pressure biosciences says more than 20 scientific papers cited benefits of pct platform,Pressure BioSciences Inc's (OTCQB: PBIO) Global Director of Sales & Marketing Roxana McCloskey tells Proactive Investors that more than 20 journal articles ...,https://i.ytimg.com/vi/vhS2-1BmjYQ/default.jpg,120,90,https://i.ytimg.com/vi/vhS2-1BmjYQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vhS2-1BmjYQ/hqdefault.jpg,480,360,Proactive,none,74,NA,NA,0,NA,1,2019
l6MJ5FeXohw,,,2019-09-20,UCwxsTvmiZB_NE9ZqZfju0uA,class 9 social science question paper 2019 20 mid term examination,,https://i.ytimg.com/vi/l6MJ5FeXohw/default.jpg,120,90,https://i.ytimg.com/vi/l6MJ5FeXohw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/l6MJ5FeXohw/hqdefault.jpg,480,360,RAJESH SAHANI,none,1107,11,4,0,2,9,2019
O67ngudBc0w,,,2019-11-01,UCzjjVs1vfk3lJPrlN1O63rQ,2019 20 science exhibition project,,https://i.ytimg.com/vi/O67ngudBc0w/default.jpg,120,90,https://i.ytimg.com/vi/O67ngudBc0w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/O67ngudBc0w/hqdefault.jpg,480,360,KING SPARTEX,none,309,29,2,0,15,11,2019
ipWTJkOVKnc,,,2019-10-30,UCdwi3-iq7SOwHSVPDwWrGHA,forex live trading signal broadcast hasty412,"Intraday trading #system makes #money during short-term price movements... #AUDUSD , #EURAUD , #USDCAD , #USDJPY Live Signals Buy, Sell, Exit, Stop ...",https://i.ytimg.com/vi/ipWTJkOVKnc/default_live.jpg,120,90,https://i.ytimg.com/vi/ipWTJkOVKnc/mqdefault_live.jpg,320,180,https://i.ytimg.com/vi/ipWTJkOVKnc/hqdefault_live.jpg,480,360,Trading MT,live,4479,37,3,0,0,10,2019
qVhLmvTyQHI,,,2019-11-04,UCdtlCfdosFyXF7Av5GMeRTQ,thermo scientific revco high performance 20 c upright lab freezer ugl3020a,This Thermo Scientific Revco High-Performance Lab Freezer has been sold. Visit our website https://www.newlifescientific.com/ to see what's currently available ...,https://i.ytimg.com/vi/qVhLmvTyQHI/default.jpg,120,90,https://i.ytimg.com/vi/qVhLmvTyQHI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qVhLmvTyQHI/hqdefault.jpg,480,360,New Life Scientific Inc.,none,23,0,0,0,0,11,2019
BrmvOAoGIs0,,,2019-08-23,UC4M1dWQ7cTdYM-PaqRm9wGQ,class 10 social science blueprint 2019 20 based on seba board anurag tech,assamsebaboard.,https://i.ytimg.com/vi/BrmvOAoGIs0/default.jpg,120,90,https://i.ytimg.com/vi/BrmvOAoGIs0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BrmvOAoGIs0/hqdefault.jpg,480,360,Anurag Tech,none,236,10,0,0,0,8,2019
D0x_ZODZBVk,,,2019-05-21,UC0bmyMkF1Vxm4psLZWJz-sQ,class 10 social science syllabus 2019 20 course structure marks distribution,CLASS 10 PLAYLIST CBSE BOARD PREPARATION ALL VIDEOS ...,https://i.ytimg.com/vi/D0x_ZODZBVk/default.jpg,120,90,https://i.ytimg.com/vi/D0x_ZODZBVk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/D0x_ZODZBVk/hqdefault.jpg,480,360,Vyakhya Edu,none,673,14,3,0,0,5,2019
wgRQu5RoY8U,,,2019-11-18,UCLrG93t5THShEwn2GjfnPmA,vvi question 2020 10th 20 vvi science questions for 10th board exam,telegram : https://t.me/cwehonlinestudysupportofficial 1. Important questions for class 10 science 2. Science important questions for class 10 ncert 2020 3.,https://i.ytimg.com/vi/wgRQu5RoY8U/default.jpg,120,90,https://i.ytimg.com/vi/wgRQu5RoY8U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wgRQu5RoY8U/hqdefault.jpg,480,360,CWEH ONLINE STUDY SUPPORT,none,1338,44,2,0,6,11,2019
TBdTXhg_Vhk,,,2019-06-29,UCgSCFBv9s8tcngBdmBZlN7w,bhagwati institute of technology and science farewell 2019 video 20,Bhagwati Institute of Technology and Science - Farewell 2019.,https://i.ytimg.com/vi/TBdTXhg_Vhk/default.jpg,120,90,https://i.ytimg.com/vi/TBdTXhg_Vhk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TBdTXhg_Vhk/hqdefault.jpg,480,360,Bhagwati Institute of Technology & Science,none,68,5,0,0,0,6,2019
ubtIYcx4_Gw,,,2019-11-04,UCNU_lfiiWBdtULKOw6X0Dig,tutorial 20 how to import all important python data science libraries using pyforest,"Please join as a member in my channel to get additional benefits like materials in Data Science, live streaming for Members and many more ...",https://i.ytimg.com/vi/ubtIYcx4_Gw/default.jpg,120,90,https://i.ytimg.com/vi/ubtIYcx4_Gw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ubtIYcx4_Gw/hqdefault.jpg,480,360,Krish Naik,none,3198,147,2,0,24,11,2019
wAuyOS2LPJg,,,2019-01-01,UCwZONrQIJXMpkTUjBoe4fzg,social science std 9 part 20 <U+0AB8><U+0ABE><U+0AAE><U+0ABE><U+0A9C><U+0AC0><U+0A95> <U+0AB5><U+0ABF><U+0A9C><U+0ACD><U+0A9E><U+0ABE><U+0AA8> 9 <U+0AAD><U+0ABE><U+0A97> 20,,https://i.ytimg.com/vi/wAuyOS2LPJg/default.jpg,120,90,https://i.ytimg.com/vi/wAuyOS2LPJg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wAuyOS2LPJg/hqdefault.jpg,480,360,MD KESARIYA SCHOOL,none,2341,73,3,0,NA,1,2019
Ongi2BbXQx4,,,2019-12-21,UC2eUR7NxFxebSaXEWvxUmiQ,nios computer science 330 tma solved2019 20,"hey guys, . Nios Painting practical file. ...",https://i.ytimg.com/vi/Ongi2BbXQx4/default.jpg,120,90,https://i.ytimg.com/vi/Ongi2BbXQx4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Ongi2BbXQx4/hqdefault.jpg,480,360,D. K. NIOS STUDY,none,3061,58,1,0,41,12,2019
K7CpLTRrmHY,,,2019-10-19,UCgVg6dmZHCxze_ay0bolPew,class 11 uppcs 2019 20 science by ajay sir live test,Class-11 || UPPCS 2019-20 || Science || By Ajay Sir || LIVE TEST Class-11 UPPCS 2019-20 Science LIVE TEST OUR APP COURSE PURCHASE LINK ...,https://i.ytimg.com/vi/K7CpLTRrmHY/default.jpg,120,90,https://i.ytimg.com/vi/K7CpLTRrmHY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/K7CpLTRrmHY/hqdefault.jpg,480,360,Exam<U+092A><U+0941><U+0930>,none,2751,246,7,0,8,10,2019
mwVuN5q4sqI,,,2019-09-16,UCQ7LIxCLteyUGIkGYRPeZCQ,oswaal question bank class 10 social science latest edition 2019 20 for march 2020 exam,Review of oswaal question bank social science class 10 EDITION 2019 -20 For MARCH 2020 examination.,https://i.ytimg.com/vi/mwVuN5q4sqI/default.jpg,120,90,https://i.ytimg.com/vi/mwVuN5q4sqI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mwVuN5q4sqI/hqdefault.jpg,480,360,Kidding Me,none,178,5,0,0,1,9,2019
l5S_2h5kffg,,,2019-11-04,UCjzEG7BNe3FUumIg-SV-TJg,hstu admission test 2019 20 <U+09B9><U+09BE><U+09AC><U+09BF><U+09AA><U+09CD><U+09B0><U+09AC><U+09BF> <U+09AD><U+09B0><U+09CD><U+09A4><U+09BF> <U+09AF><U+09C1><U+09A6><U+09CD><U+09A7> <U+09E8><U+09E6><U+09E7><U+09EF> hajee danesh science amp technology university,HSTU Admission Test 2019-20|<U+09B9><U+09BE><U+09AC><U+09BF><U+09AA><U+09CD><U+09B0><U+09AC><U+09BF> <U+09AD><U+09B0><U+09CD><U+09A4><U+09BF> <U+09AF><U+09C1><U+09A6><U+09CD><U+09A7> <U+09E8><U+09E6><U+09E7><U+09EF>|Hajee Danesh Science & Technology University HSTU Website Link https://www.hstu.ac.bd/...,https://i.ytimg.com/vi/l5S_2h5kffg/default.jpg,120,90,https://i.ytimg.com/vi/l5S_2h5kffg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/l5S_2h5kffg/hqdefault.jpg,480,360,Teacher Tuhin,none,794,17,1,0,2,11,2019
yJVyQHTHhMo,,,2019-10-21,UCgVg6dmZHCxze_ay0bolPew,class 12 uppcs 2019 20 science by ajay sir pcs based question,Class-12|| UPPCS 2019-20 || Science || By Ajay Sir || PCS Based question OUR APP COURSE PURCHASE LINK :: #UPSI2019_10_Days_Rs_899 <U+0932><U+0915><U+094D><U+0937><U+094D><U+092F> ...,https://i.ytimg.com/vi/yJVyQHTHhMo/default.jpg,120,90,https://i.ytimg.com/vi/yJVyQHTHhMo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yJVyQHTHhMo/hqdefault.jpg,480,360,Exam<U+092A><U+0941><U+0930>,none,2764,222,6,0,13,10,2019
vH-w4DplCF0,,,2019-10-07,UCgVg6dmZHCxze_ay0bolPew,class 1 uppcs 2019 20 science by ajay sir pcs based question,Class-1 || UPPCS 2019-20 || Science || By Ajay Sir || PCS BASED QUESTION <U+25BB>For Download Our Official App ...,https://i.ytimg.com/vi/vH-w4DplCF0/default.jpg,120,90,https://i.ytimg.com/vi/vH-w4DplCF0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vH-w4DplCF0/hqdefault.jpg,480,360,Exam<U+092A><U+0941><U+0930>,none,14680,964,17,0,54,10,2019
COCWHuhNhYo,,,2019-06-19,UC6DjkmnqmM5cm0_22MeVdOw,7th science chapter 20 topic 02 <U+0906><U+092A><U+0932><U+0940> <U+0938><U+0942><U+0930><U+094D><U+092F><U+092E><U+093E><U+0932><U+093E> marathi medium,Subscribe Us : https://bit.ly/2ToV4cD Content Policy: Digital Sakshar Content...,https://i.ytimg.com/vi/COCWHuhNhYo/default.jpg,120,90,https://i.ytimg.com/vi/COCWHuhNhYo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/COCWHuhNhYo/hqdefault.jpg,480,360,Digital Sakshar - Free Learning App,none,788,8,0,0,0,6,2019
OJE-OSg2pc8,,,2019-11-03,UCyZUVT-Gh2q9ZL2eSIBJJkQ,science park jaipur vlog entry only 20<U+20B9>,"Follow me on https://www.instagram.com/p/B4ZWAnAB-gs/?igshid=1taer9lztt1xy me on tiktok- UDrazz so guys, i hope you enjoyed the video MAKE SURE TO ...",https://i.ytimg.com/vi/OJE-OSg2pc8/default.jpg,120,90,https://i.ytimg.com/vi/OJE-OSg2pc8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OJE-OSg2pc8/hqdefault.jpg,480,360,UD Razz,none,3836,242,17,0,13,11,2019
cZI-XvzonX4,,,2019-06-02,UCDIpE16E8id7XzcAjjjOKjQ,ouat msc in basic sciences form 2019 20 is out,"Hi, OUAT for Master's & Doctoral Course Programme in Science Subjects 2019-20, College of Basic Science & Humanities form for the session 2019-20 is out !",https://i.ytimg.com/vi/cZI-XvzonX4/default.jpg,120,90,https://i.ytimg.com/vi/cZI-XvzonX4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cZI-XvzonX4/hqdefault.jpg,480,360,Mychem box,none,299,11,0,0,12,6,2019
hLHaStdtiC0,,,2019-04-24,UCRvtyBXt5KFmuIzNNitEKvw,code org computer science discoveries unit 3 lesson 20 part 2,Part 1: https://youtu.be/TVNfeVxjJm0 Part 3: https://youtu.be/uAYgAEYNWn0.,https://i.ytimg.com/vi/hLHaStdtiC0/default.jpg,120,90,https://i.ytimg.com/vi/hLHaStdtiC0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hLHaStdtiC0/hqdefault.jpg,480,360,Bedor Education,none,447,3,2,0,4,4,2019
zCC17EjsOmY,,,2019-01-18,UCYPvAwZP8pZhSMW8qs7cVCw,drdo scientists grows vegetables at 20 degree in leh ladakh good news today,GoodNewsToday #IndiaToday The DRDO scientists have taken the initiative to grow vegetables at -20 degree celsius in Leh-Ladakh. Subscribe to India Today ...,https://i.ytimg.com/vi/zCC17EjsOmY/default.jpg,120,90,https://i.ytimg.com/vi/zCC17EjsOmY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zCC17EjsOmY/hqdefault.jpg,480,360,India Today,none,3237,27,0,0,1,1,2019
opL1hbC7qOI,,,2019-09-21,UCsxhSsNDusVWPXQNCj60gng,mid term examination 2019 20 social science nishtha,,https://i.ytimg.com/vi/opL1hbC7qOI/default.jpg,120,90,https://i.ytimg.com/vi/opL1hbC7qOI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/opL1hbC7qOI/hqdefault.jpg,480,360,rajender prasad,none,148,0,1,0,0,9,2019
9obSB5V30O4,,,2019-12-29,UCTbMZf4uo4BCdw0qFv1OeIA,science and technology part 1 in hindi most important questions 2019 20 learn with karuna,<U+0907><U+0938> <U+0935><U+0940><U+0921><U+093F><U+092F><U+094B> <U+092E><U+0947><U+0902> <U+0906><U+092A><U+0915><U+094B> Science and Technology <U+0915><U+0947> 2019 <U+0915><U+0947> <U+0938><U+092D><U+0940> important questions <U+092E><U+093F><U+0932><U+0947><U+0902><U+0917><U+0947> <U+091C><U+094B> exams <U+092E><U+0947><U+0902> <U+0906><U+092F><U+0947> <U+0939><U+0948><U+0902> <U+0914><U+0930>...,https://i.ytimg.com/vi/9obSB5V30O4/default.jpg,120,90,https://i.ytimg.com/vi/9obSB5V30O4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9obSB5V30O4/hqdefault.jpg,480,360,Learn With Karuna,none,9,2,0,0,1,12,2019
ex4SVGO6bPM,,,2019-03-05,UCz4AkLPZFII_3_aeRgJwQYA,science not magic the art of yakult making 2019 tv ad 20 quot uk,"At Yakult our scientists, led by Dr Shirota cultivated and selected a unique strain of bacteria that is scientifically proven to reach the gut alive, and this goes into ...",https://i.ytimg.com/vi/ex4SVGO6bPM/default.jpg,120,90,https://i.ytimg.com/vi/ex4SVGO6bPM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ex4SVGO6bPM/hqdefault.jpg,480,360,Yakult UK & Ireland,none,983,3,1,0,1,3,2019
-kLqwv8YO2g,,,2019-03-13,UCX8Y0-NG5CCvsu0NXE1Y89g,ctet exam 2019 social science ncert based question <U+0935><U+0940><U+0921><U+093F><U+092F><U+094B> 20,"The Amazon India Shopping App brings to you, over 17 Crore original products, at great prices & deals. Shop on the Amazon App for the latest electronics ...",https://i.ytimg.com/vi/-kLqwv8YO2g/default.jpg,120,90,https://i.ytimg.com/vi/-kLqwv8YO2g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-kLqwv8YO2g/hqdefault.jpg,480,360,Aim with Naitik Bhardwaj,none,1155,72,1,0,9,3,2019
hr-xLeOPoNU,,,2019-11-29,UC8bO89-4xTEjXLG474o5fdg,science day 20 uppsc mppsc 2019,UPPSC 2019 SCIENCE Class UPPSC 2019 playlist https://www.youtube.com/playlist?list=PLzkmKuPYlEFtkKWOEWWKJoIxsylqiR7yu ...,https://i.ytimg.com/vi/hr-xLeOPoNU/default.jpg,120,90,https://i.ytimg.com/vi/hr-xLeOPoNU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hr-xLeOPoNU/hqdefault.jpg,480,360,Aim with Rakesh,none,17263,1399,21,0,122,11,2019
3WTuEGJ_XLU,,,2019-12-01,UCJXkgtB9-gi3_HYGZTzcz2Q,state level science fair 2019 20 in navjeevan college,Video from RAJ KUMAR.,https://i.ytimg.com/vi/3WTuEGJ_XLU/default.jpg,120,90,https://i.ytimg.com/vi/3WTuEGJ_XLU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3WTuEGJ_XLU/hqdefault.jpg,480,360,RAJKUMAR Bishnoi,none,180,8,1,0,0,12,2019
d6u-IymtwG4,,,2019-11-26,UC3HS6gQ79jjn4xHxogw0HiA,new paper pattern 2019 20 digraj sir live social science cbse class 10th magnet brains,"In this LIVE session, Digraj sir will discuss the new paper pattern based on the 2019-20 session guidelines of Class 10th CBSE Social Science (SST). Follow the ...",https://i.ytimg.com/vi/d6u-IymtwG4/default.jpg,120,90,https://i.ytimg.com/vi/d6u-IymtwG4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/d6u-IymtwG4/hqdefault.jpg,480,360,Magnet Brains,none,10451,767,13,0,167,11,2019
vXTZ1uJWhVM,,,2019-09-19,UCaLkcVdZzIUkOzSLM0IGXOA,class 9th science question paper half yearly exam 2019 20,Please like and subscribe my chenel to get more questions video ..........        ........... Thx for watching videos. .......,https://i.ytimg.com/vi/vXTZ1uJWhVM/default.jpg,120,90,https://i.ytimg.com/vi/vXTZ1uJWhVM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vXTZ1uJWhVM/hqdefault.jpg,480,360,n n,none,755,5,1,0,0,9,2019
YwLoY4nVbkA,,,2019-09-20,UCEV0FBepDqlyJ2S5-K-3kFg,class 10 social science question paper half yearly 2019 20,This is social science question paper half yearly 2019-20 Please like and subscribe our channel for more such videos.,https://i.ytimg.com/vi/YwLoY4nVbkA/default.jpg,120,90,https://i.ytimg.com/vi/YwLoY4nVbkA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/YwLoY4nVbkA/hqdefault.jpg,480,360,knowledge ki dukan,none,256,3,0,0,0,9,2019
4r-eOeayh-s,,,2019-11-02,UCzjjVs1vfk3lJPrlN1O63rQ,2019 20 science exhibition part 2,,https://i.ytimg.com/vi/4r-eOeayh-s/default.jpg,120,90,https://i.ytimg.com/vi/4r-eOeayh-s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4r-eOeayh-s/hqdefault.jpg,480,360,KING SPARTEX,none,171,19,3,0,22,11,2019
