channel,section,playlist,video,link,time,views,publication date,likes,dislikes,description 
NewOnNetflix,Trailers,Action | Netflix,Marvel's Iron Fist | Colleen Wing Sneak Peek | Netflix,https://youtu.be/gSgB0KYH8ew,1:53,153096,veebr 2017,1547,370,"Colleen Wing learned martial arts after everything else was taken from her. Now, she's putting her abilities to the test. Now streaming exclusively on Netflix. Watch Marvel's Iron Fist: http://netflix.com/title/80002612SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments. Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTMarvel's Iron Fist | Colleen Wing Sneak Peek | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Action | Netflix,Marvel's Iron Fist | Official Trailer [HD] | Netflix,https://youtu.be/f9OKL5no-S0,2:17,10232813,veebr 2017,88 180,4016,"Fifteen years after being presumed dead in a plane crash, Danny Rand (Finn Jones) mysteriously returns to New York City determined to reclaim his birthright and family company. However, when a long-destined enemy rises in New York, this living weapon is forced to choose between his family’s legacy and his duties as the Iron Fist. Now streaming exclusively on Netflix. Watch Iron Fist: http://netflix.com/title/80002612SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments. Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTMarvel's Iron Fist | Official Trailer [HD] | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Action | Netflix,Marvel's Iron Fist | NYCC Teaser Trailer [HD] | Netflix,https://youtu.be/0sEJeWB3RA8,1:28,5467484,okt 2016,48 379,1380,"K'un-Lun saved him. Lei Kung trained him. And now, Danny Rand is back to fight for what's his.Now streaming exclusively on Netflix. Follow Iron Fist: Facebook: https://www.facebook.com/MarvelsIronFistWatch Iron Fist: http://netflix.com/title/80002612SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments. Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTMarvel's Iron Fist | NYCC Teaser Trailer [HD] | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Action | Netflix,Narcos | Making of Narcos | Netflix,https://youtu.be/l4eEcf0Pauo,2:39,627069, sept 2016,5798,90,"In the second season, notorious drug kingpin Pablo Escobar is on the run, with the Colombian authorities in relentless pursuit -- and determined to put an end to his illegal activities. Narcos Season 2 Now Streaming. Watch Narcos Now: https://www.netflix.com/title/80025172SUBSCRIBE: http://bit.ly/29qBUt7About Narcos:In the second season, notorious drug kingpin Pablo Escobar is on the run, with the Colombian authorities in relentless pursuit -- and determined to put an end to his illegal activities. Connect with Narcos:Like NARCOS on FACEBOOK: bit.ly/29kkuCyFollow NARCOS on TWITTER: bit.ly/29fFGDAFollow NARCOS on INSTAGRAM: bit.ly/29hAlgaAbout Narcos:In the second season, notorious drug kingpin Pablo Escobar is on the run, with the Colombian authorities in relentless pursuit -- and determined to put an end to his illegal activities. Connect with Narcos:Like NARCOS on FACEBOOK: bit.ly/29kkuCyFollow NARCOS on TWITTER: bit.ly/29fFGDAFollow NARCOS on INSTAGRAM: bit.ly/29hAlgaAbout Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments. Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTNarcos | Making of Narcos | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Action | Netflix,"Marvel's Luke Cage | Clip: ""Be King"" [HD] | Netflix",https://youtu.be/0pSQOqwQTNw,0:42,280492, sept 2016,2862,54,"In this Marvel live action series, a street-fighting ex-con battles crime on the streets of New York as the Super Hero, Luke Cage. Now Streaming on Netflix.Watch Marvel's Luke Cage Now: https://www.netflix.com/title/80002537SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments. Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTConnect with Luke Cage Online:Follow Luke Cage on FACEBOOK: https://www.facebook.com/MarvelsLukeC...Follow Luke Cage on TWITTER: https//twitter.com/LukeCageLuke Cage | Clip: ""Be King"" [HD] | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Action | Netflix,New to Netflix | September 2016 | Netflix,https://youtu.be/8z3RrH6gAIM,1:05,197902,sept 2016,2083,66,"Sweet Christmas! So much good stuff coming to Netflix this month. To name a few: Marvel's Luke Cage, The Walking Dead Season 6, Narcos Season 2, The Imitation Game, Top Gun, The Finest Hours, Zootopia, Amanda Knox, Audrie & Daisy, Chef's Table France...alright, you get the idea.SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world’s leading Internet television network with over 81 million members in over 190 countries enjoying more than 125 million hours of TV shows and movies per day, including original series, documentaries and feature films. Members can watch as much as they want, anytime, anywhere, on nearly any Internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTNew to Netflix | September | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Action | Netflix,"Marvel's Luke Cage | Clip: ""You Want Some"" [HD] | Netflix",https://youtu.be/Jred0SxbnK8,1:06,273136,sept 2016,3852,35,"In this Marvel live action series, a street-fighting ex-con battles crime on the streets of New York as the Super Hero, Luke Cage. Now Streaming on Netflix.Watch Marvel's Luke Cage Now: https://www.netflix.com/title/80002537SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments. Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTConnect with Luke Cage Online:Follow Luke Cage on FACEBOOK: https://www.facebook.com/MarvelsLukeC...Follow Luke Cage on TWITTER: https//twitter.com/LukeCageLuke Cage | Clip: ""You Want Some"" [HD] | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Action | Netflix,Narcos Season 3 | Only on Netflix 2017 | Netflix,https://youtu.be/1mgXpnfw6Wk,0:35,1867227,sept 2016,10 280,241,"Season 3 Coming 2017. Watch Narcos Now: https://www.netflix.com/title/80025172SUBSCRIBE: http://bit.ly/29qBUt7About Narcos:In the second season, notorious drug kingpin Pablo Escobar is on the run, with the Colombian authorities in relentless pursuit -- and determined to put an end to his illegal activities. Connect with Narcos:Like NARCOS on FACEBOOK: bit.ly/29kkuCyFollow NARCOS on TWITTER: bit.ly/29fFGDAFollow NARCOS on INSTAGRAM: bit.ly/29hAlgaAbout Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments. Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTConnect with Narcos Online: Like Narcos on FACEBOOK: https://www.facebook.com/NarcosNetfli...Follow Narcos on TWITTER: bit.ly/29fFGDAFollow Narcos on INSTAGRAM: bit.ly/29hAlgaNarcos Season 3 | Only on Netflix 2017 | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Action | Netflix,"Marvel's Luke Cage | Clip: ""Haven't Heard"" [HD] | Netflix",https://youtu.be/axd-SR43mKE,0:54,629579, aug 2016,6719,133,"In this Marvel live action series, a street-fighting ex-con battles crime on the streets of New York as the Super Hero, Luke Cage. Now Streaming on Netflix.Watch Marvel's Luke Cage Now: https://www.netflix.com/title/80002537SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments. Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTConnect with Luke Cage Online:Follow Luke Cage on FACEBOOK: https://www.facebook.com/MarvelsLukeC...Follow Luke Cage on TWITTER: https//twitter.com/LukeCageLuke Cage | Clip: ""Haven't Heard"" [HD] | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Action | Netflix,YouTube,https://www.youtube.com//watch?v=lZ1fKYmF4qU&list=PLvahqwMqN4M2S06FUQFBHdi8G4_czQQ7K&index=52&t=0s,1:10,,,,,
NewOnNetflix,Trailers,Action | Netflix,Marvel's Daredevil - Season 2 | The Women of Hell's Kitchen [HD] | Netflix,https://youtu.be/-bPWTtVAUqY,2:47,38798, mai 2016,977,15,"Season 2All Episodes Now StreamingJust when Matt thinks he is bringing order back to the city, new forces are rising in Hell’s Kitchen. Now the Man Without Fear must take on a new adversary in Frank Castle and face an old flame – Elektra Natchios. Bigger problems emerge when Frank Castle, a man looking for vengeance, is reborn as The Punisher, a man who takes justice into his own hands in Matt’s neighborhood. Meanwhile, Matt must balance his duty to his community as a lawyer and his dangerous life as the Devil of Hell’s Kitchen, facing a life-altering choice that forces him to truly understand what it means to be a hero.SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world’s leading Internet television network with over 86 million members in over 190 countries enjoying more than 125 million hours of TV shows and movies per day, including original series, documentaries and feature films. Members can watch as much as they want, anytime, anywhere, on nearly any Internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments. Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTMarvel's Daredevil - Season 2 | The Women of Hell's Kitchen [HD] | Netflix https://www.youtube.com/user/NewOnNet..."
